track,domain,category,system_id,rag_method,embedding_model,generator_model,judge_model,questions,answer_correctness,gold_answer_correctness,evidence_recall,context_precision,failure_rate
retrieval-only,finance,multi_section,hybrid,hybrid,finance-e5-proxy,retrieval-probe,llm-judge-balanced-proxy,2,1.0,1.0,1.0,0.5,0.0
retrieval-only,finance,multi_section,hybrid-rerank,hybrid-rerank,bge-m3-proxy,retrieval-probe,citation-strict-judge-proxy,2,1.0,1.0,1.0,0.5,0.0
retrieval-only,finance,multi_section,hybrid-rerank,hybrid-rerank,bge-m3-proxy,retrieval-probe,exact-match-gold,2,1.0,1.0,1.0,0.5,0.0
retrieval-only,finance,multi_section,hybrid-rerank,hybrid-rerank,bge-m3-proxy,retrieval-probe,llm-judge-balanced-proxy,2,1.0,1.0,1.0,0.5,0.0
retrieval-only,finance,multi_section,hybrid-rerank,hybrid-rerank,e5-large-v2-proxy,retrieval-probe,citation-strict-judge-proxy,2,1.0,1.0,1.0,0.5,0.0
retrieval-only,finance,multi_section,hybrid-rerank,hybrid-rerank,e5-large-v2-proxy,retrieval-probe,exact-match-gold,2,1.0,1.0,1.0,0.5,0.0
retrieval-only,finance,multi_section,hybrid-rerank,hybrid-rerank,e5-large-v2-proxy,retrieval-probe,llm-judge-balanced-proxy,2,1.0,1.0,1.0,0.5,0.0
retrieval-only,finance,multi_section,hybrid-rerank,hybrid-rerank,finance-e5-proxy,retrieval-probe,citation-strict-judge-proxy,2,1.0,1.0,1.0,0.5,0.0
retrieval-only,finance,multi_section,hybrid-rerank,hybrid-rerank,finance-e5-proxy,retrieval-probe,exact-match-gold,2,1.0,1.0,1.0,0.5,0.0
retrieval-only,finance,multi_section,hybrid-rerank,hybrid-rerank,finance-e5-proxy,retrieval-probe,llm-judge-balanced-proxy,2,1.0,1.0,1.0,0.5,0.0
retrieval-only,finance,multi_section,pageindex-oss,pageindex-oss,bge-m3-proxy,retrieval-probe,citation-strict-judge-proxy,2,1.0,1.0,1.0,0.5,0.0
retrieval-only,finance,multi_section,pageindex-oss,pageindex-oss,bge-m3-proxy,retrieval-probe,exact-match-gold,2,1.0,1.0,1.0,0.5,0.0
retrieval-only,finance,multi_section,pageindex-oss,pageindex-oss,bge-m3-proxy,retrieval-probe,llm-judge-balanced-proxy,2,1.0,1.0,1.0,0.5,0.0
retrieval-only,finance,multi_section,pageindex-oss,pageindex-oss,e5-large-v2-proxy,retrieval-probe,citation-strict-judge-proxy,2,1.0,1.0,1.0,0.5,0.0
retrieval-only,finance,multi_section,pageindex-oss,pageindex-oss,e5-large-v2-proxy,retrieval-probe,exact-match-gold,2,1.0,1.0,1.0,0.5,0.0
retrieval-only,finance,multi_section,pageindex-oss,pageindex-oss,e5-large-v2-proxy,retrieval-probe,llm-judge-balanced-proxy,2,1.0,1.0,1.0,0.5,0.0
retrieval-only,finance,multi_section,pageindex-oss,pageindex-oss,finance-e5-proxy,retrieval-probe,citation-strict-judge-proxy,2,1.0,1.0,1.0,0.5,0.0
retrieval-only,finance,multi_section,pageindex-oss,pageindex-oss,finance-e5-proxy,retrieval-probe,exact-match-gold,2,1.0,1.0,1.0,0.5,0.0
retrieval-only,finance,multi_section,pageindex-oss,pageindex-oss,finance-e5-proxy,retrieval-probe,llm-judge-balanced-proxy,2,1.0,1.0,1.0,0.5,0.0
retrieval-only,finance,multi_section,parent-child,parent-child,none,retrieval-probe,citation-strict-judge-proxy,2,1.0,1.0,1.0,0.5,0.0
retrieval-only,finance,multi_section,parent-child,parent-child,none,retrieval-probe,exact-match-gold,2,1.0,1.0,1.0,0.5,0.0
retrieval-only,finance,multi_section,parent-child,parent-child,none,retrieval-probe,llm-judge-balanced-proxy,2,1.0,1.0,1.0,0.5,0.0
retrieval-only,finance,no_answer,bm25,bm25,none,retrieval-probe,citation-strict-judge-proxy,2,1.0,1.0,1.0,0.0,0.0
retrieval-only,finance,no_answer,bm25,bm25,none,retrieval-probe,exact-match-gold,2,1.0,1.0,1.0,0.0,0.0
retrieval-only,finance,no_answer,bm25,bm25,none,retrieval-probe,llm-judge-balanced-proxy,2,1.0,1.0,1.0,0.0,0.0
retrieval-only,finance,no_answer,dense-vector,dense-vector,bge-m3-proxy,retrieval-probe,citation-strict-judge-proxy,2,1.0,1.0,1.0,0.0,0.0
retrieval-only,finance,no_answer,dense-vector,dense-vector,bge-m3-proxy,retrieval-probe,exact-match-gold,2,1.0,1.0,1.0,0.0,0.0
retrieval-only,finance,no_answer,dense-vector,dense-vector,bge-m3-proxy,retrieval-probe,llm-judge-balanced-proxy,2,1.0,1.0,1.0,0.0,0.0
retrieval-only,finance,no_answer,dense-vector,dense-vector,e5-large-v2-proxy,retrieval-probe,citation-strict-judge-proxy,2,1.0,1.0,1.0,0.0,0.0
retrieval-only,finance,no_answer,dense-vector,dense-vector,e5-large-v2-proxy,retrieval-probe,exact-match-gold,2,1.0,1.0,1.0,0.0,0.0
retrieval-only,finance,no_answer,dense-vector,dense-vector,e5-large-v2-proxy,retrieval-probe,llm-judge-balanced-proxy,2,1.0,1.0,1.0,0.0,0.0
retrieval-only,finance,no_answer,dense-vector,dense-vector,finance-e5-proxy,retrieval-probe,citation-strict-judge-proxy,2,1.0,1.0,1.0,0.0,0.0
retrieval-only,finance,no_answer,dense-vector,dense-vector,finance-e5-proxy,retrieval-probe,exact-match-gold,2,1.0,1.0,1.0,0.0,0.0
retrieval-only,finance,no_answer,dense-vector,dense-vector,finance-e5-proxy,retrieval-probe,llm-judge-balanced-proxy,2,1.0,1.0,1.0,0.0,0.0
retrieval-only,finance,no_answer,hybrid,hybrid,bge-m3-proxy,retrieval-probe,citation-strict-judge-proxy,2,1.0,1.0,1.0,0.0,0.0
retrieval-only,finance,no_answer,hybrid,hybrid,bge-m3-proxy,retrieval-probe,exact-match-gold,2,1.0,1.0,1.0,0.0,0.0
retrieval-only,finance,no_answer,hybrid,hybrid,bge-m3-proxy,retrieval-probe,llm-judge-balanced-proxy,2,1.0,1.0,1.0,0.0,0.0
retrieval-only,finance,no_answer,hybrid,hybrid,e5-large-v2-proxy,retrieval-probe,citation-strict-judge-proxy,2,1.0,1.0,1.0,0.0,0.0
retrieval-only,finance,no_answer,hybrid,hybrid,e5-large-v2-proxy,retrieval-probe,exact-match-gold,2,1.0,1.0,1.0,0.0,0.0
retrieval-only,finance,no_answer,hybrid,hybrid,e5-large-v2-proxy,retrieval-probe,llm-judge-balanced-proxy,2,1.0,1.0,1.0,0.0,0.0
retrieval-only,finance,no_answer,hybrid,hybrid,finance-e5-proxy,retrieval-probe,citation-strict-judge-proxy,2,1.0,1.0,1.0,0.0,0.0
retrieval-only,finance,no_answer,hybrid,hybrid,finance-e5-proxy,retrieval-probe,exact-match-gold,2,1.0,1.0,1.0,0.0,0.0
retrieval-only,finance,no_answer,hybrid,hybrid,finance-e5-proxy,retrieval-probe,llm-judge-balanced-proxy,2,1.0,1.0,1.0,0.0,0.0
retrieval-only,finance,no_answer,hybrid-rerank,hybrid-rerank,bge-m3-proxy,retrieval-probe,citation-strict-judge-proxy,2,1.0,1.0,1.0,0.0,0.0
retrieval-only,finance,no_answer,hybrid-rerank,hybrid-rerank,bge-m3-proxy,retrieval-probe,exact-match-gold,2,1.0,1.0,1.0,0.0,0.0
retrieval-only,finance,no_answer,hybrid-rerank,hybrid-rerank,bge-m3-proxy,retrieval-probe,llm-judge-balanced-proxy,2,1.0,1.0,1.0,0.0,0.0
retrieval-only,finance,no_answer,hybrid-rerank,hybrid-rerank,e5-large-v2-proxy,retrieval-probe,citation-strict-judge-proxy,2,1.0,1.0,1.0,0.0,0.0
retrieval-only,finance,no_answer,hybrid-rerank,hybrid-rerank,e5-large-v2-proxy,retrieval-probe,exact-match-gold,2,1.0,1.0,1.0,0.0,0.0
retrieval-only,finance,no_answer,hybrid-rerank,hybrid-rerank,e5-large-v2-proxy,retrieval-probe,llm-judge-balanced-proxy,2,1.0,1.0,1.0,0.0,0.0
retrieval-only,finance,no_answer,hybrid-rerank,hybrid-rerank,finance-e5-proxy,retrieval-probe,citation-strict-judge-proxy,2,1.0,1.0,1.0,0.0,0.0
retrieval-only,finance,no_answer,hybrid-rerank,hybrid-rerank,finance-e5-proxy,retrieval-probe,exact-match-gold,2,1.0,1.0,1.0,0.0,0.0
retrieval-only,finance,no_answer,hybrid-rerank,hybrid-rerank,finance-e5-proxy,retrieval-probe,llm-judge-balanced-proxy,2,1.0,1.0,1.0,0.0,0.0
retrieval-only,finance,no_answer,pageindex-oss,pageindex-oss,bge-m3-proxy,retrieval-probe,citation-strict-judge-proxy,2,1.0,1.0,1.0,0.0,0.0
retrieval-only,finance,no_answer,pageindex-oss,pageindex-oss,bge-m3-proxy,retrieval-probe,exact-match-gold,2,1.0,1.0,1.0,0.0,0.0
retrieval-only,finance,no_answer,pageindex-oss,pageindex-oss,bge-m3-proxy,retrieval-probe,llm-judge-balanced-proxy,2,1.0,1.0,1.0,0.0,0.0
retrieval-only,finance,no_answer,pageindex-oss,pageindex-oss,e5-large-v2-proxy,retrieval-probe,citation-strict-judge-proxy,2,1.0,1.0,1.0,0.0,0.0
retrieval-only,finance,no_answer,pageindex-oss,pageindex-oss,e5-large-v2-proxy,retrieval-probe,exact-match-gold,2,1.0,1.0,1.0,0.0,0.0
retrieval-only,finance,no_answer,pageindex-oss,pageindex-oss,e5-large-v2-proxy,retrieval-probe,llm-judge-balanced-proxy,2,1.0,1.0,1.0,0.0,0.0
retrieval-only,finance,no_answer,pageindex-oss,pageindex-oss,finance-e5-proxy,retrieval-probe,citation-strict-judge-proxy,2,1.0,1.0,1.0,0.0,0.0
retrieval-only,finance,no_answer,pageindex-oss,pageindex-oss,finance-e5-proxy,retrieval-probe,exact-match-gold,2,1.0,1.0,1.0,0.0,0.0
retrieval-only,finance,no_answer,pageindex-oss,pageindex-oss,finance-e5-proxy,retrieval-probe,llm-judge-balanced-proxy,2,1.0,1.0,1.0,0.0,0.0
retrieval-only,finance,no_answer,parent-child,parent-child,none,retrieval-probe,citation-strict-judge-proxy,2,1.0,1.0,1.0,0.0,0.0
retrieval-only,finance,no_answer,parent-child,parent-child,none,retrieval-probe,exact-match-gold,2,1.0,1.0,1.0,0.0,0.0
retrieval-only,finance,no_answer,parent-child,parent-child,none,retrieval-probe,llm-judge-balanced-proxy,2,1.0,1.0,1.0,0.0,0.0
retrieval-only,finance,section_navigation,bm25,bm25,none,retrieval-probe,citation-strict-judge-proxy,6,0.5,0.5,0.5,0.18055555555555555,0.5
retrieval-only,finance,section_navigation,bm25,bm25,none,retrieval-probe,exact-match-gold,6,0.5,0.5,0.5,0.18055555555555555,0.5
retrieval-only,finance,section_navigation,bm25,bm25,none,retrieval-probe,llm-judge-balanced-proxy,6,0.3333333333333333,0.5,0.5,0.18055555555555555,0.6666666666666666
retrieval-only,finance,section_navigation,dense-vector,dense-vector,bge-m3-proxy,retrieval-probe,citation-strict-judge-proxy,6,1.0,1.0,1.0,0.3194444444444444,0.0
retrieval-only,finance,section_navigation,dense-vector,dense-vector,bge-m3-proxy,retrieval-probe,exact-match-gold,6,1.0,1.0,1.0,0.3194444444444444,0.0
retrieval-only,finance,section_navigation,dense-vector,dense-vector,bge-m3-proxy,retrieval-probe,llm-judge-balanced-proxy,6,0.8333333333333334,1.0,1.0,0.3194444444444444,0.16666666666666666
retrieval-only,finance,section_navigation,dense-vector,dense-vector,e5-large-v2-proxy,retrieval-probe,citation-strict-judge-proxy,6,1.0,1.0,1.0,0.3194444444444444,0.0
retrieval-only,finance,section_navigation,dense-vector,dense-vector,e5-large-v2-proxy,retrieval-probe,exact-match-gold,6,1.0,1.0,1.0,0.3194444444444444,0.0
retrieval-only,finance,section_navigation,dense-vector,dense-vector,e5-large-v2-proxy,retrieval-probe,llm-judge-balanced-proxy,6,0.8333333333333334,1.0,1.0,0.3194444444444444,0.16666666666666666
retrieval-only,finance,section_navigation,dense-vector,dense-vector,finance-e5-proxy,retrieval-probe,citation-strict-judge-proxy,6,1.0,1.0,1.0,0.3194444444444444,0.0
retrieval-only,finance,section_navigation,dense-vector,dense-vector,finance-e5-proxy,retrieval-probe,exact-match-gold,6,1.0,1.0,1.0,0.3194444444444444,0.0
retrieval-only,finance,section_navigation,dense-vector,dense-vector,finance-e5-proxy,retrieval-probe,llm-judge-balanced-proxy,6,0.8333333333333334,1.0,1.0,0.3194444444444444,0.16666666666666666
retrieval-only,finance,section_navigation,hybrid,hybrid,bge-m3-proxy,retrieval-probe,citation-strict-judge-proxy,6,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.2777777777777778,0.16666666666666666
retrieval-only,finance,section_navigation,hybrid,hybrid,bge-m3-proxy,retrieval-probe,exact-match-gold,6,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.2777777777777778,0.16666666666666666
retrieval-only,finance,section_navigation,hybrid,hybrid,bge-m3-proxy,retrieval-probe,llm-judge-balanced-proxy,6,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.2777777777777778,0.3333333333333333
retrieval-only,finance,section_navigation,hybrid,hybrid,e5-large-v2-proxy,retrieval-probe,citation-strict-judge-proxy,6,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.2777777777777778,0.16666666666666666
retrieval-only,finance,section_navigation,hybrid,hybrid,e5-large-v2-proxy,retrieval-probe,exact-match-gold,6,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.2777777777777778,0.16666666666666666
retrieval-only,finance,section_navigation,hybrid,hybrid,e5-large-v2-proxy,retrieval-probe,llm-judge-balanced-proxy,6,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.2777777777777778,0.3333333333333333
retrieval-only,finance,section_navigation,hybrid,hybrid,finance-e5-proxy,retrieval-probe,citation-strict-judge-proxy,6,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.2777777777777778,0.16666666666666666
retrieval-only,finance,section_navigation,hybrid,hybrid,finance-e5-proxy,retrieval-probe,exact-match-gold,6,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.2777777777777778,0.16666666666666666
retrieval-only,finance,section_navigation,hybrid,hybrid,finance-e5-proxy,retrieval-probe,llm-judge-balanced-proxy,6,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.2777777777777778,0.3333333333333333
retrieval-only,finance,section_navigation,hybrid-rerank,hybrid-rerank,bge-m3-proxy,retrieval-probe,citation-strict-judge-proxy,6,1.0,1.0,1.0,0.3194444444444444,0.0
retrieval-only,finance,section_navigation,hybrid-rerank,hybrid-rerank,bge-m3-proxy,retrieval-probe,exact-match-gold,6,1.0,1.0,1.0,0.3194444444444444,0.0
retrieval-only,finance,section_navigation,hybrid-rerank,hybrid-rerank,bge-m3-proxy,retrieval-probe,llm-judge-balanced-proxy,6,0.8333333333333334,1.0,1.0,0.3194444444444444,0.16666666666666666
retrieval-only,finance,section_navigation,hybrid-rerank,hybrid-rerank,e5-large-v2-proxy,retrieval-probe,citation-strict-judge-proxy,6,1.0,1.0,1.0,0.3194444444444444,0.0
retrieval-only,finance,section_navigation,hybrid-rerank,hybrid-rerank,e5-large-v2-proxy,retrieval-probe,exact-match-gold,6,1.0,1.0,1.0,0.3194444444444444,0.0
retrieval-only,finance,section_navigation,hybrid-rerank,hybrid-rerank,e5-large-v2-proxy,retrieval-probe,llm-judge-balanced-proxy,6,0.8333333333333334,1.0,1.0,0.3194444444444444,0.16666666666666666
retrieval-only,finance,section_navigation,hybrid-rerank,hybrid-rerank,finance-e5-proxy,retrieval-probe,citation-strict-judge-proxy,6,1.0,1.0,1.0,0.3194444444444444,0.0
retrieval-only,finance,section_navigation,hybrid-rerank,hybrid-rerank,finance-e5-proxy,retrieval-probe,exact-match-gold,6,1.0,1.0,1.0,0.3194444444444444,0.0
retrieval-only,finance,section_navigation,hybrid-rerank,hybrid-rerank,finance-e5-proxy,retrieval-probe,llm-judge-balanced-proxy,6,0.8333333333333334,1.0,1.0,0.3194444444444444,0.16666666666666666
retrieval-only,finance,section_navigation,pageindex-oss,pageindex-oss,bge-m3-proxy,retrieval-probe,citation-strict-judge-proxy,6,1.0,1.0,1.0,0.25,0.0
retrieval-only,finance,section_navigation,pageindex-oss,pageindex-oss,bge-m3-proxy,retrieval-probe,exact-match-gold,6,1.0,1.0,1.0,0.25,0.0
retrieval-only,finance,section_navigation,pageindex-oss,pageindex-oss,bge-m3-proxy,retrieval-probe,llm-judge-balanced-proxy,6,0.8333333333333334,1.0,1.0,0.25,0.16666666666666666
retrieval-only,finance,section_navigation,pageindex-oss,pageindex-oss,e5-large-v2-proxy,retrieval-probe,citation-strict-judge-proxy,6,1.0,1.0,1.0,0.25,0.0
retrieval-only,finance,section_navigation,pageindex-oss,pageindex-oss,e5-large-v2-proxy,retrieval-probe,exact-match-gold,6,1.0,1.0,1.0,0.25,0.0
retrieval-only,finance,section_navigation,pageindex-oss,pageindex-oss,e5-large-v2-proxy,retrieval-probe,llm-judge-balanced-proxy,6,0.8333333333333334,1.0,1.0,0.25,0.16666666666666666
retrieval-only,finance,section_navigation,pageindex-oss,pageindex-oss,finance-e5-proxy,retrieval-probe,citation-strict-judge-proxy,6,1.0,1.0,1.0,0.25,0.0
retrieval-only,finance,section_navigation,pageindex-oss,pageindex-oss,finance-e5-proxy,retrieval-probe,exact-match-gold,6,1.0,1.0,1.0,0.25,0.0
retrieval-only,finance,section_navigation,pageindex-oss,pageindex-oss,finance-e5-proxy,retrieval-probe,llm-judge-balanced-proxy,6,0.8333333333333334,1.0,1.0,0.25,0.16666666666666666
retrieval-only,finance,section_navigation,parent-child,parent-child,none,retrieval-probe,citation-strict-judge-proxy,6,0.5,0.5,0.5,0.18055555555555555,0.5
retrieval-only,finance,section_navigation,parent-child,parent-child,none,retrieval-probe,exact-match-gold,6,0.5,0.5,0.5,0.18055555555555555,0.5
retrieval-only,finance,section_navigation,parent-child,parent-child,none,retrieval-probe,llm-judge-balanced-proxy,6,0.3333333333333333,0.5,0.5,0.18055555555555555,0.6666666666666666
retrieval-only,finance,table_numeric,bm25,bm25,none,retrieval-probe,citation-strict-judge-proxy,4,0.25,0.25,0.25,0.0625,0.75
retrieval-only,finance,table_numeric,bm25,bm25,none,retrieval-probe,exact-match-gold,4,0.25,0.25,0.25,0.0625,0.75
retrieval-only,finance,table_numeric,bm25,bm25,none,retrieval-probe,llm-judge-balanced-proxy,4,0.25,0.25,0.25,0.0625,0.75
retrieval-only,finance,table_numeric,dense-vector,dense-vector,bge-m3-proxy,retrieval-probe,citation-strict-judge-proxy,4,1.0,1.0,1.0,0.3333333333333333,0.0
retrieval-only,finance,table_numeric,dense-vector,dense-vector,bge-m3-proxy,retrieval-probe,exact-match-gold,4,1.0,1.0,1.0,0.3333333333333333,0.0
retrieval-only,finance,table_numeric,dense-vector,dense-vector,bge-m3-proxy,retrieval-probe,llm-judge-balanced-proxy,4,1.0,1.0,1.0,0.3333333333333333,0.0
retrieval-only,finance,table_numeric,dense-vector,dense-vector,e5-large-v2-proxy,retrieval-probe,citation-strict-judge-proxy,4,1.0,1.0,1.0,0.3333333333333333,0.0
retrieval-only,finance,table_numeric,dense-vector,dense-vector,e5-large-v2-proxy,retrieval-probe,exact-match-gold,4,1.0,1.0,1.0,0.3333333333333333,0.0
retrieval-only,finance,table_numeric,dense-vector,dense-vector,e5-large-v2-proxy,retrieval-probe,llm-judge-balanced-proxy,4,1.0,1.0,1.0,0.3333333333333333,0.0
retrieval-only,finance,table_numeric,dense-vector,dense-vector,finance-e5-proxy,retrieval-probe,citation-strict-judge-proxy,4,1.0,1.0,1.0,0.3333333333333333,0.0
retrieval-only,finance,table_numeric,dense-vector,dense-vector,finance-e5-proxy,retrieval-probe,exact-match-gold,4,1.0,1.0,1.0,0.3333333333333333,0.0
retrieval-only,finance,table_numeric,dense-vector,dense-vector,finance-e5-proxy,retrieval-probe,llm-judge-balanced-proxy,4,1.0,1.0,1.0,0.3333333333333333,0.0
retrieval-only,finance,table_numeric,hybrid,hybrid,bge-m3-proxy,retrieval-probe,citation-strict-judge-proxy,4,1.0,1.0,1.0,0.3333333333333333,0.0
retrieval-only,finance,table_numeric,hybrid,hybrid,bge-m3-proxy,retrieval-probe,exact-match-gold,4,1.0,1.0,1.0,0.3333333333333333,0.0
retrieval-only,finance,table_numeric,hybrid,hybrid,bge-m3-proxy,retrieval-probe,llm-judge-balanced-proxy,4,1.0,1.0,1.0,0.3333333333333333,0.0
retrieval-only,finance,table_numeric,hybrid,hybrid,e5-large-v2-proxy,retrieval-probe,citation-strict-judge-proxy,4,1.0,1.0,1.0,0.3333333333333333,0.0
retrieval-only,finance,table_numeric,hybrid,hybrid,e5-large-v2-proxy,retrieval-probe,exact-match-gold,4,1.0,1.0,1.0,0.3333333333333333,0.0
retrieval-only,finance,table_numeric,hybrid,hybrid,e5-large-v2-proxy,retrieval-probe,llm-judge-balanced-proxy,4,1.0,1.0,1.0,0.3333333333333333,0.0
retrieval-only,finance,table_numeric,hybrid,hybrid,finance-e5-proxy,retrieval-probe,citation-strict-judge-proxy,4,1.0,1.0,1.0,0.3333333333333333,0.0
retrieval-only,finance,table_numeric,hybrid,hybrid,finance-e5-proxy,retrieval-probe,exact-match-gold,4,1.0,1.0,1.0,0.3333333333333333,0.0
retrieval-only,finance,table_numeric,hybrid,hybrid,finance-e5-proxy,retrieval-probe,llm-judge-balanced-proxy,4,1.0,1.0,1.0,0.3333333333333333,0.0
retrieval-only,finance,table_numeric,hybrid-rerank,hybrid-rerank,bge-m3-proxy,retrieval-probe,citation-strict-judge-proxy,4,1.0,1.0,1.0,0.3333333333333333,0.0
retrieval-only,finance,table_numeric,hybrid-rerank,hybrid-rerank,bge-m3-proxy,retrieval-probe,exact-match-gold,4,1.0,1.0,1.0,0.3333333333333333,0.0
retrieval-only,finance,table_numeric,hybrid-rerank,hybrid-rerank,bge-m3-proxy,retrieval-probe,llm-judge-balanced-proxy,4,1.0,1.0,1.0,0.3333333333333333,0.0
retrieval-only,finance,table_numeric,hybrid-rerank,hybrid-rerank,e5-large-v2-proxy,retrieval-probe,citation-strict-judge-proxy,4,1.0,1.0,1.0,0.3333333333333333,0.0
retrieval-only,finance,table_numeric,hybrid-rerank,hybrid-rerank,e5-large-v2-proxy,retrieval-probe,exact-match-gold,4,1.0,1.0,1.0,0.3333333333333333,0.0
retrieval-only,finance,table_numeric,hybrid-rerank,hybrid-rerank,e5-large-v2-proxy,retrieval-probe,llm-judge-balanced-proxy,4,1.0,1.0,1.0,0.3333333333333333,0.0
retrieval-only,finance,table_numeric,hybrid-rerank,hybrid-rerank,finance-e5-proxy,retrieval-probe,citation-strict-judge-proxy,4,1.0,1.0,1.0,0.3333333333333333,0.0
retrieval-only,finance,table_numeric,hybrid-rerank,hybrid-rerank,finance-e5-proxy,retrieval-probe,exact-match-gold,4,1.0,1.0,1.0,0.3333333333333333,0.0
retrieval-only,finance,table_numeric,hybrid-rerank,hybrid-rerank,finance-e5-proxy,retrieval-probe,llm-judge-balanced-proxy,4,1.0,1.0,1.0,0.3333333333333333,0.0
retrieval-only,finance,table_numeric,pageindex-oss,pageindex-oss,bge-m3-proxy,retrieval-probe,citation-strict-judge-proxy,4,1.0,1.0,1.0,0.25,0.0
retrieval-only,finance,table_numeric,pageindex-oss,pageindex-oss,bge-m3-proxy,retrieval-probe,exact-match-gold,4,1.0,1.0,1.0,0.25,0.0
retrieval-only,finance,table_numeric,pageindex-oss,pageindex-oss,bge-m3-proxy,retrieval-probe,llm-judge-balanced-proxy,4,1.0,1.0,1.0,0.25,0.0
retrieval-only,finance,table_numeric,pageindex-oss,pageindex-oss,e5-large-v2-proxy,retrieval-probe,citation-strict-judge-proxy,4,1.0,1.0,1.0,0.25,0.0
retrieval-only,finance,table_numeric,pageindex-oss,pageindex-oss,e5-large-v2-proxy,retrieval-probe,exact-match-gold,4,1.0,1.0,1.0,0.25,0.0
retrieval-only,finance,table_numeric,pageindex-oss,pageindex-oss,e5-large-v2-proxy,retrieval-probe,llm-judge-balanced-proxy,4,1.0,1.0,1.0,0.25,0.0
retrieval-only,finance,table_numeric,pageindex-oss,pageindex-oss,finance-e5-proxy,retrieval-probe,citation-strict-judge-proxy,4,1.0,1.0,1.0,0.25,0.0
retrieval-only,finance,table_numeric,pageindex-oss,pageindex-oss,finance-e5-proxy,retrieval-probe,exact-match-gold,4,1.0,1.0,1.0,0.25,0.0
retrieval-only,finance,table_numeric,pageindex-oss,pageindex-oss,finance-e5-proxy,retrieval-probe,llm-judge-balanced-proxy,4,1.0,1.0,1.0,0.25,0.0
retrieval-only,finance,table_numeric,parent-child,parent-child,none,retrieval-probe,citation-strict-judge-proxy,4,0.25,0.25,0.25,0.0625,0.75
retrieval-only,finance,table_numeric,parent-child,parent-child,none,retrieval-probe,exact-match-gold,4,0.25,0.25,0.25,0.0625,0.75
retrieval-only,finance,table_numeric,parent-child,parent-child,none,retrieval-probe,llm-judge-balanced-proxy,4,0.25,0.25,0.25,0.0625,0.75
retrieval-only,financebench-open-source,calculation,bm25,bm25,none,retrieval-probe,citation-strict-judge-proxy,67,0.11940298507462686,0.13432835820895522,0.18407960199004975,0.05970149253731343,0.8805970149253731
retrieval-only,financebench-open-source,calculation,bm25,bm25,none,retrieval-probe,exact-match-gold,67,0.13432835820895522,0.13432835820895522,0.18407960199004975,0.05970149253731343,0.8656716417910447
retrieval-only,financebench-open-source,calculation,bm25,bm25,none,retrieval-probe,llm-judge-balanced-proxy,67,0.13432835820895522,0.13432835820895522,0.18407960199004975,0.05970149253731343,0.8656716417910447
retrieval-only,financebench-open-source,calculation,dense-vector,dense-vector,bge-m3-proxy,retrieval-probe,citation-strict-judge-proxy,67,0.14925373134328357,0.1791044776119403,0.27860696517412936,0.10820895522388059,0.8507462686567164
retrieval-only,financebench-open-source,calculation,dense-vector,dense-vector,bge-m3-proxy,retrieval-probe,exact-match-gold,67,0.1791044776119403,0.1791044776119403,0.27860696517412936,0.10820895522388059,0.8208955223880597
retrieval-only,financebench-open-source,calculation,dense-vector,dense-vector,bge-m3-proxy,retrieval-probe,llm-judge-balanced-proxy,67,0.16417910447761194,0.1791044776119403,0.27860696517412936,0.10820895522388059,0.835820895522388
retrieval-only,financebench-open-source,calculation,dense-vector,dense-vector,e5-large-v2-proxy,retrieval-probe,citation-strict-judge-proxy,67,0.14925373134328357,0.1791044776119403,0.27860696517412936,0.10820895522388059,0.8507462686567164
retrieval-only,financebench-open-source,calculation,dense-vector,dense-vector,e5-large-v2-proxy,retrieval-probe,exact-match-gold,67,0.1791044776119403,0.1791044776119403,0.27860696517412936,0.10820895522388059,0.8208955223880597
retrieval-only,financebench-open-source,calculation,dense-vector,dense-vector,e5-large-v2-proxy,retrieval-probe,llm-judge-balanced-proxy,67,0.16417910447761194,0.1791044776119403,0.27860696517412936,0.10820895522388059,0.835820895522388
retrieval-only,financebench-open-source,calculation,dense-vector,dense-vector,finance-e5-proxy,retrieval-probe,citation-strict-judge-proxy,67,0.14925373134328357,0.1791044776119403,0.27114427860696516,0.10074626865671642,0.8507462686567164
retrieval-only,financebench-open-source,calculation,dense-vector,dense-vector,finance-e5-proxy,retrieval-probe,exact-match-gold,67,0.1791044776119403,0.1791044776119403,0.27114427860696516,0.10074626865671642,0.8208955223880597
retrieval-only,financebench-open-source,calculation,dense-vector,dense-vector,finance-e5-proxy,retrieval-probe,llm-judge-balanced-proxy,67,0.1791044776119403,0.1791044776119403,0.27114427860696516,0.10074626865671642,0.8208955223880597
retrieval-only,financebench-open-source,calculation,hybrid,hybrid,bge-m3-proxy,retrieval-probe,citation-strict-judge-proxy,67,0.14925373134328357,0.1791044776119403,0.24378109452736318,0.08582089552238806,0.8507462686567164
